x0,x1,x2,x3,x4,y
1.006142327828983,-0.6945578881127995,-1.9397525783197735,-1.1306429192544265,0.42627848694115,33.0487915075358
-0.8658208081795403,-0.215303957298155,-1.0162005704547235,0.4577148572076516,1.283568140261203,68.1757147715416
-0.9649371223750833,-0.07777740293296109,0.1319569949507505,1.0414025172377404,0.05057797039865509,-21.12477442236577
0.2891615072633492,2.003352167788065,1.0854867212281831,-0.40441540204301196,0.6357941902230753,91.99082982639084
-0.3275809128899858,-1.5019159358339853,0.5796415207906717,-1.5971887566618186,0.09814518907111441,-19.426289486143915
1.2719032125156837,-0.27251460774692493,-0.021131041152601587,1.0287622366362705,0.5113873688748326,113.24469661840727
-0.6637244849407479,-0.6828667757463857,0.41392453732112355,0.35759427127591087,0.32110610965083924,10.0363829218986
-0.07189713805581917,-0.28521800299625444,0.6254547230302242,-0.18258367547584975,0.6428886514607378,63.57329834881938
-0.2745704233130788,-1.7755076460805808,0.5249131576622802,1.5803700538916905,0.6242081955484196,65.57297205893656
1.112331567457609,0.02968215358702907,0.17788713438834006,-0.19701080145582536,-1.6319409683510446,-100.58623401371693
0.5165405783583118,-0.7484286746041617,1.1271338593437545,0.19200508144928166,0.5411834915071502,91.21979069689276
0.9398754973719906,0.6612402040738284,1.284691527105009,1.1700718885262038,-0.5790198196957322,27.769218872452047
0.4910451429225026,-0.2174953323960271,1.022297530511891,-0.0402085380409153,-2.3341864225147235,-177.40761321326337
-2.0682577623434075,-1.0837220061651993,-0.43191027926739195,0.060612850154215935,1.0084163385441922,-7.698709924203123
-0.5404902361584173,-0.06728915706379786,-0.7105610961011452,-0.4100286205706068,0.2880152335199648,-14.418136116210224
1.2418238263718218,-0.8245785832994905,-0.9942863049539601,1.3602120477367583,2.4065351989263335,271.8269632101694
-0.8918203329169759,-0.9934594369476673,1.2416793677482554,0.7341245819554276,1.1005529153120175,89.8139489593959
-0.7589788136302704,-0.5751039933126997,-0.3320999078712636,-0.10398978171636628,0.15865741299236588,-26.835814337218633
0.2831214372552631,-0.1210063420104518,1.6537613496431727,-1.3076778366326618,0.17729318337201155,40.695553189283466
0.6024687000965864,-0.8490230851301004,0.6853217658868346,-0.11207546569858388,-1.2684576047334564,-81.90208978748896
-2.035832855734604,-1.1605504837806941,2.270486414717178,-1.3327624212480975,0.09867024864529005,-60.906634018168916
1.0370327619076003,0.21264109471593193,0.2688767212144926,-0.29774825873697097,-1.658011410709495,-105.72039604220595
-0.4863722542601862,1.191149742979256,0.8105617854988663,0.3928600532196961,0.4350617260376699,42.05547850431566
-1.3307895756807078,-0.5969219106459264,-1.244504892495311,-0.21214778844403695,-1.6349569963370856,-233.89429409561424
-0.35993831475141325,1.648879448968697,-1.7147403499293496,-0.03932185708071973,1.1735099161393117,70.67556921290885
-1.9391735431823383,-0.9023228439288526,0.2045905510178337,-1.758822497654154,0.2644716015574323,-81.31447260338277
-1.063271594415247,-0.1316541190126931,0.23352116000221662,-1.6261809691567566,0.6588805126264443,-1.1889676838169085
1.0331944781101012,0.33876491788409413,-0.8041861215443826,-1.1428032318278423,-0.357147460115773,-13.765477263309485
-0.7905439841365924,0.584847841772059,-0.7102198759921464,-0.3253529304880397,0.32362519270959567,-18.917396347270174
0.29269192418784307,-0.3333505014583579,-0.7170818908110966,-1.0873213353230462,0.49169927512143985,29.836458573762478
-0.6552861119616402,1.0963950857840692,-0.9473964899248114,0.452914971494929,-1.9926124986417224,-215.34646452746355
-0.44217672056924784,0.002104028713015006,-1.001662145632158,-0.8751325472645908,2.160566750056963,153.42708206934293
0.4825233121598736,-0.8090592250594895,1.0023887197934431,-0.49800646242215424,0.27684746921536774,54.44266227036691
-0.5176618627079278,-0.09537183664531605,-0.8503023532292574,-0.2690097056278418,0.24349173303444177,-20.478757914788606
-0.27388672640265355,-0.8319494701071004,-0.5658537109483931,0.8848889469642315,0.42707809349816145,25.892980112745462
1.1779676287841534,-1.2182798754257407,-0.09823634991051822,0.12076555968760033,-1.4524825226087246,-88.20073020413209
-0.8241279431066063,-0.24578044544041042,-0.3963976688629991,0.8094519164061333,-1.0322948703562638,-126.76858677496918
1.0637990046674528,0.38101772861647426,-0.9608129235399985,-1.3287419067313775,-0.4419417275111775,-23.54023613581281
0.7508764635347109,-0.7432096398189559,1.1566535890723264,-0.43634220142055935,0.3899851938999226,78.56669243503895
-0.5265406535623457,-1.3396420882726519,0.7599019730820863,-0.8790340258869457,0.14639775948957404,-13.972633475287616
0.2472368990344999,-0.22687981819733397,-0.4421087172406375,-0.2883647417812164,1.5631153291434932,140.45552705618576
0.6331278265994819,1.0417879442442803,1.8106296986840185,-0.20205732311638602,-1.2196511262106648,-50.99375442774401
-1.1838500193765396,-1.0384717372387802,-0.968247478817733,-1.5359317900655662,1.29111691553033,28.62165291737033
-1.6347543425340112,-0.26058626281260194,0.8767968694933318,1.107476712024064,1.0605698406201813,54.1865570481054
-0.16991359214367804,0.9292406306478521,-0.8283348830509055,0.24963835746761956,1.018061933932046,78.32872805252721
1.6067135862329824,1.2435920357657613,0.7377659445737242,-1.7859825901717041,-1.1743274327029776,-42.5096131158984
